@relation housing_train_cleaned-weka.filters.unsupervised.attribute.Remove-R3-13-weka.filters.unsupervised.attribute.Remove-V-R1-3

@attribute rent numeric
@attribute type {apartment,house,manufactured,townhouse,condo,duplex,flat,cottage/cabin,in-law,loft,land}
@attribute demand {yes,no,unknown}

@data
1180,apartment,yes
965,apartment,yes
1200,house,no
525,apartment,yes
1250,house,yes
1395,house,no
599,townhouse,yes
1245,apartment,yes
815,condo,yes
700,apartment,yes
750,apartment,yes
945,duplex,no
530,house,yes
1005,apartment,yes
780,apartment,yes
916,apartment,yes
950,house,yes
610,apartment,yes
650,house,no
884,apartment,yes
1300,house,no
805,apartment,yes
550,apartment,yes
1075,house,yes
1600,house,yes
715,condo,yes
649,manufactured,yes
835,apartment,yes
900,house,yes
850,duplex,yes
630,house,yes
765,apartment,yes
940,apartment,yes
495,apartment,yes
945,apartment,yes
625,apartment,yes
550,apartment,yes
895,apartment,yes
1400,house,yes
615,apartment,yes
1050,condo,yes
510,apartment,yes
610,apartment,yes
935,apartment,yes
775,condo,yes
860,apartment,yes
549,apartment,yes
925,apartment,yes
900,apartment,yes
650,apartment,yes
725,townhouse,yes
750,house,yes
1050,apartment,no
1125,apartment,yes
775,apartment,yes
960,apartment,yes
924,apartment,yes
795,apartment,yes
710,apartment,yes
595,apartment,yes
1175,apartment,yes
974,apartment,yes
888,house,no
929,apartment,yes
825,apartment,yes
680,apartment,yes
630,apartment,yes
1055,apartment,yes
650,apartment,yes
750,apartment,yes
1185,apartment,yes
930,apartment,yes
515,apartment,yes
855,apartment,yes
1000,apartment,yes
675,apartment,yes
1215,apartment,yes
1050,apartment,yes
875,apartment,yes
840,apartment,yes
1120,apartment,yes
1045,apartment,yes
719,townhouse,yes
1065,apartment,yes
1090,apartment,yes
825,apartment,yes
1320,apartment,yes
835,apartment,yes
480,apartment,yes
1250,apartment,yes
895,apartment,yes
1105,apartment,yes
1080,apartment,yes
1705,apartment,yes
1095,apartment,yes
850,apartment,yes
1030,apartment,yes
1300,apartment,yes
895,apartment,yes
1375,apartment,yes
995,apartment,yes
835,apartment,yes
935,apartment,yes
595,apartment,yes
885,apartment,yes
875,apartment,yes
962,apartment,yes
749,apartment,yes
2245,townhouse,yes
950,apartment,yes
1105,apartment,yes
1320,apartment,yes
495,apartment,yes
1195,apartment,yes
925,apartment,yes
2575,apartment,yes
895,apartment,yes
1285,apartment,yes
1095,apartment,yes
973,apartment,yes
850,apartment,yes
628,apartment,yes
1150,apartment,yes
1000,apartment,yes
1499,apartment,yes
1375,apartment,yes
1069,apartment,yes
1325,apartment,yes
495,apartment,yes
1245,apartment,yes
925,apartment,yes
845,apartment,yes
2295,townhouse,yes
1150,apartment,yes
1195,apartment,yes
895,apartment,yes
585,apartment,yes
945,apartment,yes
810,apartment,yes
780,apartment,yes
1392,apartment,yes
930,apartment,yes
1400,townhouse,yes
1300,apartment,yes
870,apartment,yes
800,manufactured,yes
815,apartment,yes
920,apartment,yes
885,apartment,yes
835,apartment,yes
510,apartment,yes
1055,apartment,yes
1051,apartment,yes
1115,apartment,yes
1499,apartment,yes
1225,apartment,yes
625,apartment,yes
845,apartment,yes
975,apartment,yes
625,townhouse,yes
325,apartment,yes
185,apartment,yes
1025,house,yes
25,apartment,yes
25,apartment,yes
1100,apartment,yes
25,apartment,yes
1615,apartment,yes
2000,house,yes
1200,apartment,yes
858,apartment,yes
585,apartment,yes
595,apartment,yes
1850,apartment,yes
1135,apartment,yes
905,apartment,yes
515,apartment,yes
930,apartment,yes
895,apartment,yes
759,townhouse,yes
1125,apartment,yes
595,apartment,yes
875,apartment,yes
480,apartment,yes
895,apartment,yes
645,apartment,yes
669,apartment,yes
775,apartment,yes
1705,apartment,yes
825,apartment,yes
925,apartment,yes
699,townhouse,yes
850,apartment,yes
835,apartment,yes
925,condo,no
2000,house,no
875,apartment,yes
850,apartment,yes
645,apartment,yes
1105,apartment,yes
1200,condo,yes
750,duplex,yes
930,apartment,yes
1045,apartment,yes
625,apartment,yes
1095,duplex,yes
600,apartment,yes
745,apartment,yes
900,house,no
775,duplex,yes
845,apartment,yes
1275,house,yes
1375,condo,yes
995,apartment,yes
950,house,no
1295,condo,yes
925,apartment,yes
854,apartment,yes
1275,townhouse,no
1190,apartment,no
1265,house,no
1345,apartment,yes
1250,house,no
1143,apartment,yes
590,apartment,yes
1195,apartment,yes
1182,apartment,yes
1214,apartment,yes
1095,apartment,yes
1225,apartment,yes
1136,apartment,yes
1150,townhouse,no
580,house,yes
1475,apartment,yes
975,apartment,yes
987,apartment,yes
922,apartment,yes
1375,apartment,yes
565,apartment,yes
2575,townhouse,no
1055,apartment,yes
1140,apartment,yes
1005,apartment,yes
2245,apartment,yes
855,apartment,yes
1400,house,yes
1345,apartment,yes
600,apartment,yes
1750,townhouse,yes
1325,apartment,no
520,house,yes
1800,apartment,yes
1445,apartment,yes
885,apartment,yes
1210,apartment,yes
995,apartment,yes
2275,apartment,yes
825,apartment,yes
840,apartment,yes
800,apartment,yes
1450,condo,yes
725,apartment,yes
25,apartment,yes
1130,apartment,yes
925,apartment,yes
1000,house,no
699,apartment,yes
955,apartment,yes
1240,apartment,yes
1525,apartment,yes
1375,apartment,yes
1795,house,no
2245,townhouse,no
1265,condo,no
1140,apartment,no
950,house,yes
520,apartment,yes
1499,apartment,yes
895,apartment,yes
925,apartment,yes
2275,townhouse,yes
1625,apartment,yes
840,apartment,yes
600,manufactured,yes
1095,apartment,yes
1060,apartment,yes
1170,apartment,yes
1375,apartment,yes
1110,apartment,yes
1350,apartment,yes
565,apartment,yes
595,apartment,yes
870,apartment,yes
1115,apartment,yes
1400,apartment,yes
1,house,yes
895,apartment,yes
1085,apartment,yes
1400,apartment,yes
2575,apartment,no
1200,house,no
875,house,yes
1200,house,no
985,apartment,yes
1090,apartment,yes
1580,apartment,yes
1475,apartment,yes
1100,manufactured,yes
997,apartment,yes
1382,apartment,yes
1400,manufactured,no
535,apartment,yes
2245,townhouse,yes
472,house,yes
1069,apartment,yes
450,apartment,yes
1185,apartment,yes
1243,apartment,yes
1095,apartment,yes
842,apartment,yes
972,apartment,yes
1095,apartment,yes
1580,apartment,yes
1094,apartment,yes
975,house,yes
1049,apartment,yes
759,duplex,yes
1160,apartment,yes
1475,apartment,yes
2575,apartment,no
2275,townhouse,yes
1220,apartment,yes
1295,apartment,yes
1700,townhouse,yes
750,apartment,yes
1595,house,yes
1550,house,yes
1190,house,yes
1175,duplex,yes
1795,house,no
1790,condo,yes
600,apartment,yes
1800,house,yes
1525,house,yes
2275,townhouse,yes
510,house,yes
750,apartment,yes
700,apartment,yes
1050,house,no
985,apartment,yes
1475,apartment,yes
925,apartment,yes
850,house,yes
1250,house,no
725,apartment,yes
1150,house,yes
769,apartment,yes
825,apartment,yes
850,apartment,yes
910,apartment,yes
625,apartment,yes
1700,townhouse,yes
847,apartment,yes
395,apartment,yes
525,apartment,yes
1215,apartment,yes
694,apartment,yes
1295,apartment,yes
847,apartment,yes
610,apartment,yes
973,apartment,yes
595,apartment,yes
595,apartment,yes
1160,apartment,yes
790,house,yes
695,duplex,yes
1000,apartment,yes
625,apartment,yes
500,apartment,yes
895,apartment,yes
525,apartment,yes
830,apartment,yes
750,apartment,yes
977,apartment,yes
820,apartment,yes
1590,apartment,yes
1505,apartment,yes
1700,townhouse,yes
900,apartment,yes
940,apartment,yes
495,apartment,yes
940,apartment,yes
900,apartment,yes
1360,apartment,yes
1140,apartment,yes
1140,apartment,yes
1030,apartment,yes
1345,apartment,yes
625,apartment,yes
1050,condo,no
625,apartment,yes
750,house,yes
1000,house,yes
600,duplex,yes
175,apartment,yes
895,apartment,yes
1150,townhouse,yes
925,apartment,yes
940,apartment,yes
595,apartment,yes
915,apartment,yes
1050,house,yes
2575,townhouse,yes
2245,townhouse,yes
625,apartment,yes
950,apartment,no
1045,apartment,yes
1505,apartment,yes
1140,apartment,yes
850,apartment,yes
2575,townhouse,yes
620,apartment,yes
325,apartment,yes
1525,apartment,yes
1525,apartment,yes
550,apartment,yes
963,apartment,yes
700,townhouse,yes
873,apartment,yes
1050,townhouse,yes
825,apartment,yes
839,apartment,yes
1295,apartment,yes
1495,apartment,yes
1375,townhouse,yes
1395,apartment,yes
1095,apartment,yes
980,house,yes
325,apartment,yes
1395,house,yes
1205,apartment,yes
890,apartment,yes
850,apartment,yes
1250,apartment,yes
1045,apartment,yes
850,apartment,yes
595,house,yes
2245,townhouse,yes
985,apartment,yes
650,apartment,yes
1095,house,yes
910,apartment,yes
1190,apartment,yes
750,house,yes
645,townhouse,yes
885,apartment,yes
1100,manufactured,yes
895,house,no
973,apartment,yes
875,apartment,yes
1150,apartment,yes
745,apartment,yes
1495,apartment,yes
525,apartment,yes
1200,apartment,yes
585,apartment,yes
1108,apartment,yes
2275,townhouse,yes
478,house,yes
1150,house,yes
1519,apartment,yes
1045,apartment,yes
1095,apartment,yes
550,apartment,yes
400,apartment,yes
500,apartment,yes
1399,apartment,yes
1575,townhouse,yes
945,apartment,yes
1200,apartment,no
2275,apartment,yes
1228,apartment,yes
938,apartment,yes
500,apartment,yes
1315,apartment,yes
710,apartment,yes
973,apartment,yes
1150,condo,yes
2275,townhouse,yes
1525,condo,yes
900,townhouse,yes
850,apartment,yes
1075,apartment,yes
761,townhouse,yes
1185,apartment,yes
1265,house,no
1350,condo,yes
1650,house,yes
2200,house,yes
200,house,yes
830,apartment,yes
1495,apartment,yes
600,apartment,yes
1425,apartment,yes
1425,apartment,yes
850,apartment,yes
729,apartment,yes
1175,apartment,yes
1320,apartment,yes
660,apartment,no
765,apartment,yes
595,duplex,yes
440,apartment,yes
575,apartment,yes
749,house,yes
690,apartment,yes
730,apartment,yes
1149,apartment,yes
1035,apartment,yes
1075,townhouse,yes
1125,townhouse,yes
474,house,no
975,townhouse,yes
690,apartment,yes
765,apartment,yes
1200,house,yes
975,house,no
650,apartment,yes
1049,apartment,yes
765,apartment,yes
1000,apartment,yes
715,apartment,yes
910,apartment,yes
922,apartment,yes
927,apartment,yes
690,apartment,yes
540,house,yes
1073,apartment,yes
898,apartment,yes
893,apartment,yes
840,apartment,yes
847,apartment,yes
700,apartment,yes
640,house,yes
640,apartment,yes
804,apartment,yes
1142,apartment,yes
1050,apartment,yes
1200,apartment,yes
735,apartment,yes
730,townhouse,yes
705,apartment,yes
850,apartment,yes
630,apartment,yes
510,house,yes
752,house,yes
2150,apartment,yes
474,house,no
935,apartment,yes
970,apartment,yes
725,apartment,yes
950,house,no
850,house,yes
950,house,no
1000,house,yes
402,house,yes
800,apartment,yes
1195,apartment,yes
690,apartment,yes
702,apartment,yes
1345,apartment,yes
949,apartment,yes
1199,apartment,yes
695,apartment,yes
800,apartment,yes
785,apartment,yes
490,apartment,yes
1185,apartment,yes
899,manufactured,yes
879,manufactured,yes
699,manufactured,yes
699,manufactured,yes
1675,apartment,yes
420,house,yes
500,house,yes
898,apartment,yes
700,apartment,yes
785,apartment,yes
995,apartment,yes
810,apartment,yes
1045,apartment,yes
700,house,yes
820,apartment,yes
970,apartment,yes
699,manufactured,yes
600,house,yes
835,apartment,yes
895,apartment,yes
729,manufactured,yes
560,apartment,yes
765,apartment,yes
740,apartment,yes
665,apartment,yes
540,house,yes
590,house,yes
595,duplex,yes
795,duplex,yes
350,apartment,yes
445,apartment,yes
650,house,yes
975,condo,yes
925,condo,yes
975,condo,yes
1025,house,no
785,duplex,yes
750,house,yes
725,house,yes
972,apartment,yes
922,apartment,yes
750,townhouse,yes
1250,house,yes
927,apartment,yes
690,apartment,yes
700,apartment,yes
620,house,yes
960,apartment,yes
950,house,yes
1275,house,yes
640,apartment,yes
270,flat,yes
560,house,yes
200,house,yes
1000,house,yes
1,apartment,yes
700,house,no
750,house,yes
750,house,yes
700,house,yes
600,duplex,yes
600,apartment,yes
550,apartment,yes
350,apartment,yes
550,apartment,yes
750,house,yes
600,apartment,yes
625,apartment,yes
535,apartment,yes
495,apartment,yes
650,apartment,yes
825,house,yes
675,apartment,yes
1250,house,no
1000,house,yes
1795,house,yes
575,townhouse,yes
1100,house,no
850,house,yes
620,house,yes
600,apartment,yes
580,apartment,yes
1025,townhouse,yes
1250,apartment,yes
950,house,yes
829,apartment,yes
1350,house,yes
825,apartment,yes
2300,house,no
600,duplex,yes
825,duplex,yes
850,apartment,yes
825,house,yes
630,house,yes
1250,house,yes
365,apartment,yes
650,apartment,yes
850,condo,yes
1768,apartment,yes
1275,house,yes
690,apartment,yes
1500,apartment,yes
770,apartment,yes
580,house,yes
610,house,yes
855,apartment,yes
825,apartment,yes
1440,townhouse,yes
895,condo,yes
625,apartment,yes
1250,condo,yes
629,apartment,yes
555,apartment,yes
709,townhouse,yes
765,apartment,yes
840,duplex,yes
745,apartment,yes
1150,duplex,no
775,house,yes
1275,townhouse,yes
800,house,yes
485,apartment,yes
759,manufactured,yes
1105,townhouse,yes
2300,house,no
972,apartment,yes
1073,apartment,yes
699,house,yes
785,apartment,yes
585,apartment,yes
549,house,yes
650,house,yes
500,house,yes
849,apartment,yes
750,apartment,yes
600,house,yes
700,house,yes
665,apartment,yes
875,house,yes
850,house,yes
995,house,yes
845,house,yes
1000,condo,yes
1450,apartment,yes
605,apartment,yes
825,apartment,yes
825,apartment,yes
825,apartment,yes
475,apartment,yes
1235,apartment,yes
480,apartment,yes
475,apartment,yes
825,apartment,yes
480,apartment,yes
475,apartment,yes
1000,apartment,yes
765,apartment,yes
940,apartment,yes
500,apartment,yes
955,apartment,yes
900,house,yes
420,apartment,yes
645,apartment,yes
625,apartment,yes
970,apartment,yes
645,apartment,yes
775,townhouse,yes
1000,duplex,yes
800,apartment,yes
510,house,yes
1000,apartment,no
1002,apartment,no
922,apartment,yes
785,apartment,yes
704,apartment,yes
590,apartment,yes
700,house,yes
750,apartment,yes
700,apartment,yes
675,apartment,yes
625,apartment,yes
660,apartment,yes
1344,house,yes
699,house,yes
1070,apartment,yes
700,house,yes
645,apartment,yes
741,house,yes
800,house,yes
800,house,yes
800,house,yes
1199,apartment,yes
745,house,yes
650,duplex,yes
610,house,yes
535,duplex,yes
478,house,yes
675,house,yes
950,townhouse,yes
900,condo,yes
1250,apartment,yes
850,condo,yes
965,townhouse,yes
780,apartment,yes
835,apartment,yes
927,apartment,yes
1000,apartment,no
980,apartment,no
1199,apartment,yes
785,apartment,yes
879,manufactured,yes
600,duplex,yes
650,apartment,yes
350,apartment,yes
675,house,no
750,apartment,yes
1150,condo,no
1250,condo,yes
825,house,yes
1052,apartment,no
675,apartment,yes
675,apartment,yes
860,apartment,yes
845,apartment,yes
879,manufactured,yes
847,apartment,yes
595,apartment,yes
650,apartment,yes
775,townhouse,yes
1190,townhouse,yes
847,apartment,yes
795,apartment,yes
787,apartment,yes
625,apartment,yes
1000,house,yes
350,apartment,yes
1315,townhouse,yes
900,house,yes
825,manufactured,yes
620,house,yes
750,apartment,yes
995,house,yes
1100,house,yes
925,townhouse,yes
1050,apartment,yes
960,apartment,yes
700,house,yes
774,apartment,yes
1450,house,yes
770,apartment,yes
1395,apartment,yes
850,house,yes
899,apartment,yes
765,apartment,yes
1695,house,yes
615,condo,yes
1297,apartment,yes
585,apartment,yes
1599,apartment,yes
900,apartment,yes
905,apartment,yes
980,apartment,yes
1030,apartment,yes
970,apartment,yes
1000,apartment,yes
850,house,yes
480,house,yes
2900,apartment,no
875,apartment,yes
675,duplex,yes
625,apartment,yes
695,townhouse,yes
950,apartment,yes
740,apartment,yes
525,house,yes
775,apartment,yes
922,apartment,yes
893,apartment,yes
793,apartment,yes
925,apartment,yes
873,apartment,yes
793,apartment,yes
922,apartment,yes
750,house,yes
1650,house,yes
800,apartment,yes
1040,apartment,yes
995,apartment,yes
960,apartment,no
932,apartment,yes
897,apartment,yes
877,apartment,yes
797,apartment,yes
1250,condo,no
1185,apartment,yes
1120,apartment,yes
725,apartment,yes
745,house,yes
824,manufactured,yes
775,apartment,yes
625,house,yes
850,apartment,yes
850,house,yes
877,apartment,yes
932,apartment,yes
881,apartment,yes
801,apartment,yes
801,apartment,yes
635,apartment,yes
680,apartment,yes
800,apartment,yes
695,apartment,yes
700,apartment,yes
515,apartment,yes
600,apartment,yes
690,apartment,yes
1250,house,no
1195,house,yes
789,apartment,yes
825,apartment,yes
725,apartment,yes
850,house,yes
784,apartment,yes
922,apartment,no
920,apartment,yes
927,apartment,yes
1200,apartment,no
700,apartment,yes
1010,apartment,yes
1190,apartment,yes
847,apartment,yes
881,apartment,yes
730,apartment,yes
775,apartment,yes
700,house,yes
750,apartment,yes
799,apartment,yes
795,apartment,yes
800,apartment,yes
1300,house,yes
900,house,yes
951,apartment,yes
1078,apartment,yes
1120,apartment,yes
600,apartment,yes
350,apartment,yes
925,duplex,yes
1125,condo,yes
490,apartment,yes
815,apartment,yes
735,duplex,yes
999,apartment,yes
875,duplex,yes
854,apartment,yes
750,manufactured,yes
575,apartment,yes
995,apartment,yes
525,apartment,yes
1029,apartment,no
927,apartment,yes
1115,apartment,yes
885,apartment,yes
805,apartment,yes
585,townhouse,yes
889,apartment,yes
1550,house,yes
825,apartment,yes
889,apartment,yes
1400,house,yes
866,duplex,yes
817,apartment,yes
1195,house,yes
1075,apartment,yes
1075,townhouse,yes
1100,apartment,yes
1950,townhouse,yes
945,apartment,yes
1065,apartment,yes
970,apartment,yes
809,apartment,yes
780,apartment,yes
600,apartment,yes
1349,apartment,yes
1325,condo,yes
825,apartment,yes
965,apartment,yes
891,apartment,yes
699,manufactured,yes
1145,house,yes
825,townhouse,yes
1018,apartment,no
850,house,yes
925,condo,yes
1078,apartment,yes
889,apartment,yes
809,apartment,yes
889,apartment,yes
585,apartment,yes
1025,apartment,yes
1140,apartment,yes
850,apartment,yes
759,manufactured,yes
644,house,no
699,manufactured,yes
1200,house,no
1020,house,yes
850,house,yes
785,townhouse,yes
999,apartment,yes
1140,apartment,yes
845,house,no
1235,house,yes
795,apartment,yes
739,condo,yes
665,apartment,yes
895,apartment,yes
900,house,no
1500,apartment,yes
1500,apartment,yes
675,apartment,yes
595,apartment,yes
500,apartment,yes
795,house,yes
375,apartment,yes
675,duplex,yes
525,apartment,yes
500,apartment,yes
575,apartment,yes
800,house,no
897,apartment,yes
564,apartment,yes
645,apartment,yes
950,apartment,yes
1374,apartment,yes
811,apartment,yes
825,apartment,yes
1195,duplex,yes
490,apartment,yes
695,house,yes
850,house,no
1050,house,no
699,house,yes
699,house,yes
937,house,yes
800,house,no
610,apartment,yes
610,apartment,yes
550,duplex,yes
625,apartment,yes
700,apartment,yes
595,apartment,yes
575,apartment,yes
898,apartment,yes
1235,apartment,yes
951,apartment,yes
817,apartment,yes
811,apartment,yes
1150,house,yes
902,apartment,yes
830,apartment,yes
1000,apartment,yes
700,apartment,yes
900,house,yes
650,apartment,yes
510,apartment,yes
850,apartment,yes
800,apartment,yes
795,townhouse,yes
995,townhouse,yes
849,apartment,yes
1054,apartment,no
685,house,yes
825,apartment,yes
1030,apartment,no
875,apartment,yes
999,townhouse,yes
725,apartment,yes
960,apartment,yes
700,house,yes
1130,apartment,yes
949,apartment,yes
675,house,yes
765,house,yes
790,apartment,yes
1505,apartment,yes
960,apartment,yes
810,apartment,yes
960,apartment,no
805,apartment,yes
750,duplex,yes
600,apartment,yes
1285,apartment,yes
995,apartment,yes
745,apartment,yes
1000,condo,yes
475,manufactured,yes
825,apartment,yes
750,duplex,yes
700,manufactured,yes
575,apartment,yes
580,apartment,yes
825,apartment,yes
